id1,id2,weight
nudez,carência,1
versão,distribuição,1
tartaruga,caracteres,1
co-participação,energia,1
boas-vindas,juízo,1
borrada,ausência,1
moleque,vogal,1
cocainômano,investigação,1
otorrinolaringologia,cálculo,1
ajuste,ação,1
disenteria,extensão,1
íris,rosto,1
desmama,operação,1
aceno,designação,1
ingratidão,erro,1
constituição,ato,1
bateria,estado,1
despejo,conveniência,1
mucosa,tecido,1
rancheiro,operação,1
fatura,título,1
contra-regra,funcionário,1
oráculo,denominação,1
robô,parte,1
inovação,coisa,1
gulodice,imperfeição,1
cotovelo,ação,1
fimose,juízo,1
gorgorão,fibra,1
diabo,educação,1
assunção,designação,1
anatomia,estudo,1
caminho,extensão,1
cola,causa,1
jacarandá,tronco,1
auto-sugestão,origem,1
canoeiro,analogia,1
crediário,ato,1
toponímia,argumento,1
levantamento,título,1
giro,área,1
antropologia,aplicação,1
oligarquia,causa,1
captação,distribuição,1
litorina,meio,1
campo,condição,1
peito,lado,1
infovias,notícia,1
síncope,caracteres,1
adoração,vogal,1
homizio,ato,1
educação,ação,1
cegonha,ave,1
jogral,coleção,1
goleiro,caso,1
extração,denominação,1
arpéu,caule,1
tratativa,ajuste,1
tratativa,pacto,1
crisálida,estado,1
interlocutor,atividade,1
parente,natureza,1
ladeira,distribuição,1
cigarra,animal,1
acrobata,homem,1
fastos,conveniência,1
cicatrização,designação,1
encenação,designação,1
seborréia,conveniência,1
garça,pequena,1
compressão,origem,1
torso,busto,1
camisinha,pequena,1
baixo-relevo,força,1
mundão,seguimento,1
centavo,peça,1
força,eficácia,1
partícula,modo,1
flatulência,conveniência,1
transação,divisão,1
parceria,juízo,1
brecha,extensão,1
invasão,extensão,1
episódio,origem,1
cota-parte,causa,1
latinização,designação,1
fatura,mundo,1
panteísmo,sistema,1
barbeiro,representação,1
exposição,explicação,1
carreto,energia,1
inveja,destino,1
rotina,acaso,1
dicotomia,ação,1
audição,ação,1
dicotiledônea,dois,1
interrogação,argumento,1
ação,entrega,1
ícone,parte,1
averiguação,designação,1
ocultismo,aplicação,1
ventosa,origem,1
jurista,moeda,1
curto-circuito,argumento,1
maturidade,unidade,1
marca,moeda,1
hipotenusa,lado,1
cartola,relação,1
gânglio,fio,1
mugunzá,estilo,1
autenticidade,qualidade,1
ciriologia,ação,1
dente,caso,1
varejo,venda,1
amor,ato,1
omoplata,direção,1
idos,dimensão,1
entre-guerras,argumento,1
escolta,ação,1
tribunal,cajado,1
aspa,dinheiro,1
banana,instrumento,1
bronquite,título,1
lavoura,vogal,1
gigabyte,qualidade,1
estufa,grandeza,1
d1,título,1
desabamento,título,1
luzeiro,sala,1
desfile,força,1
vista,visão,1
escalada,distribuição,1
cd,aventura,1
alabarda,veículo,1
ofício,ato,1
trilogia,trabalho,1
controle,ação,1
multiplicando,determinação,1
murmúrio,voz,1
evolução,vogal,1
farmácia,distribuição,1
jérsei,fio,1
choco,situação,1
coação2,força,1
clorato,combinação,1
agulha,veículo,1
musselina,pano,1
capota,ação,1
destempero,decisão,1
correlação,investigação,1
escritura,tráfico,1
penca,ator,1
elipse,juízo,1
cabaça,parte,1
patronato,força,1
abolição,conveniência,1
forja,aparelho,1
gerência,direção,1
natação,operação,1
bedelho,designação,1
édito,citação,1
freqüência,argumento,1
selo,corpo,1
cornucópia,forma,1
enrolamento,divisão,1
curadoria,função,1
siri,estilo,1
salvamento,denominação,1
matacão,bloco,1
catálogo,mulher,1
luzeiro,pequena,1
ralé,letra,1
usina,divisão,1
colóide,condição,1
patologia,direção,1
termômetro,veículo,1
nazismo,designação,1
bocaina,atividade,1
espasmo,divisão,1
retaguarda,matéria,1
arremetida,ataque,1
alimentação,ação,1
trilho,passagem,1
(3),divisão,1
designação,força,1
argola,objeto,1
caput,capacidade,1
cone,caso,1
acompanhamento,força,1
corvo,matéria,1
cabeleireiro,argumento,1
eração,título,1
pertuito,espaço,1
distrito,concreção,1
notificação,força,1
telha,parte,1
himenópteros,caracteres,1
urubu,ação,1
cara,vogal,1
vencimento,conveniência,1
galão,caso,1
idolatria,fé,1
levitação,divisão,1
cetras,rastro,1
lagartixa,mulher,1
travessura,raciocínio,1
fotografia,caso,1
teor,texto,1
fusão,designação,1
micado,ato,1
ornamento,operação,1
coxeadura,força,1
genealogia,argumento,1
derrubada,título,1
formato,caso,1
lavra,denominação,1
têmpera,energia,1
trova,objeto,1
gambá,modo,1
custeio,ato,1
devaneio,título,1
almôndega,trama,1
astro,matéria,1
nadadeira,parte,1
lata,assunto,1
seringa,recheio,1
faia,tronco,1
contato,título,1
macaquice,força,1
tremor,ato,1
merluza,faculdade,1
tombamento,ação,1
borrada,origem,1
cimitarra,lugar,1
eucalipto,árvore,1
cartorário,letra,1
eqüidade,estado,1
chocarrice,causa,1
jararaca,terra,1
onça,medida,1
caprídeo,ordem,1
fortaleza,juízo,1
língua,meio,1
nazismo,ação,1
pastoreio,lugar,1
melro,pequena,1
brado,gritaria,1
desfiladeiro,atividade,1
mercadoria,denominação,1
amor,crença,1
percentagem,mérito,1
gravidez,situação,1
oliveira,série,1
formosura,determinação,1
câncer,juízo,1
rejeição,argumento,1
ramificação,intervenção,1
baianada,atividade,1
cruzada,matéria,1
alpendre,caso,1
abadessa,semblante,1
túnel,acaso,1
tirada,resolução,1
arbitragem,conveniência,1
currículo,argumento,1
recorte,conveniência,1
outono,distância,1
negação,denominação,1
clamor,força,1
trânsito,ato,1
desatenção,caminho,1
iogue,ação,1
hífen,força,1
comenda,denominação,1
paisagem,dimensão,1
taxação,juízo,1
falha,lacuna,1
cortina,raciocínio,1
desagravo,divisão,1
desporte,força,1
brecada,distribuição,1
rebuço,parte,1
pé,vogal,1
exação,ação,1
ressalva,matéria,1
padecimento,título,1
apreciação,qualidade,1
rapadura,designação,1
atentado,ofensa,1
julgamento,argumento,1
cunicultura,criação,1
cantora,feitio,1
mão,unha,1
cassete,cassete,1
ré,letra,1
abalo,distribuição,1
hiléia,argumento,1
detença,divisão,1
dissolução,divisão,1
desembarque,energia,1
coxa,direção,1
brasilidade,uso,1
cocoricó,palavra,1
salina,matéria,1
jeira,gesto,1
gamela,vaso,1
libra,denominação,1
biela,direção,1
salvamento,causa,1
meia-esquerda,tarefa,1
conclave,divisão,1
calafrio,argumento,1
bocarra,cavidade,1
recato,caso,1
código,representação,1
paulicéia,força,1
paralela,título,1
coação1,ato,1
demora,cálculo,1
camaranchão,argumento,1
estádio,tipo,1
estado,divisão,1
caulim,caracteres,1
múnus,força,1
formato,forma,1
demagogia,juízo,1
chorão2,relação,1
violência,operação,1
folha-de-flandres,parte,1
regresso,cálculo,1
duplicata,designação,1
censura,emprego,1
hepatite,causa,1
culatra,direção,1
mercúrio,metal,1
engulho,ânsia,1
penumbra,operação,1
idéia,distribuição,1
fueiro,madeira,1
identidade,título,1
sedição,raciocínio,1
conhecimento,força,1
tratativa,venda,1
tênar,pasta,1
fartum,cheiro,1
nado,denominação,1
ioga,emprego,1
diocese,título,1
seita,modo,1
beliscão,estado,1
grosa,peça,1
arroba,espetáculo,1
colação,ação,1
intérprete,letra,1
coxeadura,argumento,1
seta,cunho,1
obra-prima,ação,1
gambá,ato,1
intemperança,ação,1
descentralização,ação,1
êxtase,admiração,1
cargo,emprego,1
onça,cálculo,1
coloração,conveniência,1
círio-do-norte,moça,1
matéria-prima,acontecimento,1
anexação,argumento,1
bingo,exercício,1
descamação,conveniência,1
estagnação,modo,1
barroco²,moda,1
escrivão,lavra,1
cola-tudo,tipo,1
desafio,causa,1
claque,maneira,1
buraco,franqueza,1
banda,divisão,1
lindeza,graça,1
anais,exposição,1
edito,distribuição,1
inventário,mundo,1
contextura,ação,1
quórum,aventura,1
lista,fragmento,1
mandril,lado,1
desenvolvimento,ação,1
trabelho,correia,1
areia,corpo,1
parceria,força,1
depoimento,denominação,1
dáctilo,medida,1
atualidade,época,1
carabineiro,carabina,1
esplendor,fulgor,1
derrubada,entrega,1
panteísmo,uso,1
concelho,divisão,1
barometria,extensão,1
modulação,conveniência,1
abade,vida,1
enfaro,ânsia,1
turbulência,ordem,1
xixi,ação,1
melro,moça,1
exigência,pedido,1
pentagrama,pauta,1
mente,vogal,1
deslocamento,repartição,1
ronda,caso,1
meia,fio,1
canídeos,seqüência,1
ajuda,energia,1
recurso,divisão,1
crediário,aplicação,1
chancela,rubrica,1
regressão,juízo,1
ar,aspecto,1
decote,raciocínio,1
cultura,argumento,1
esforço,título,1
folclore,redor,1
enciclopédia,juízo,1
cantada,energia,1
gilete,chapa,1
cenarista,ato,1
crepom,emblema,1
lhama,estômago,1
viela,extensão,1
deportação,causa,1
mole1,corpo,1
vaca,arte,1
história,série,1
estomatite,conveniência,1
hagiografia,objeto,1
mate,atividade,1
hominídeos,descendência,1
campanário,composição,1
cambal,denominação,1
sirene,redor,1
paralelogramo,rosto,1
xampu,limpeza,1
convivência,energia,1
física,caso,1
enfoque,nome,1
recital,denominação,1
arame,força,1
refração,energia,1
crise,estilo,1
calçola,título,1
arranque,juízo,1
reminiscência,estabelecimento,1
fasquia,parte,1
ror,seqüência,1
injeção,cálculo,1
cabocla,termo,1
agência,energia,1
latrocínio,ordem,1
ratazana,categoria,1
abutre,ave,1
grupo,moça,1
tesão,ato,1
deterioração,energia,1
sacada,força,1
ladrilho,peça,1
voto,ação,1
ranheta,indivíduo,1
mangueira,cano,1
coldre,pequena,1
verbo,palavra,1
ábaco,lado,1
exercício,ato,1
velório,distribuição,1
olhar2,maneira,1
circuncisão,causa,1
desolação,atividade,1
anta,seguimento,1
pensamento,ação,1
estômago,órgão,1
encalhe,energia,1
infâmia,idéia,1
gramínea,abreviatura,1
rasto,vestígio,1
esplendor,esplendor,1
demonstração,título,1
castanho,parte,1
melhor,condição,1
crepom,sinal,1
comboio,atividade,1
hasta,pedaço,1
autogiro,nome,1
missa,caso,1
lençol,tecido,1
criancice,juízo,1
chamada,juízo,1
ramificação,cálculo,1
tinturaria,título,1
extinção,força,1
reprovação,título,1
contra-ordem,grupo,1
cevada,globo,1
reclusão,operação,1
fastos,registro,1
etiqueta,ato,1
relento,vontade,1
capota,caso,1
demagogo,analogia,1
onça,caso,1
carpa,operação,1
bula,explicação,1
razão,capacidade,1
engasgo,força,1
pico,limite,1
limilar,distribuição,1
celulose,carbono,1
lixívia,água,1
respiração,ação,1
hospedagem,energia,1
rabeca,ato,1
fedora,maneira,1
liderança,conveniência,1
senhorio,dono,1
almoço,refeição,1
ganso,caso,1
albornoz,hábito,1
regalia,soberano,1
conspiração,conveniência,1
termo,juízo,1
ferradura,instrumento,1
pecíolo,corpo,1
engano,juízo,1
criançada,moça,1
êxodo,assunto,1
arcabouço,causa,1
estupor,situação,1
tarifa,listra,1
loção,cálculo,1
interrogação,operação,1
maldição,causa,1
falha,passagem,1
campina,faixa,1
entrada,divisão,1
ascensão,notícia,1
radiação,denominação,1
anatomia,serviço,1
rolo,parte,1
mundo,acontecimento,1
firma,juízo,1
carcinoma,ação,1
momice,gesto,1
tensão,disposição,1
lubrificação,atividade,1
kit,atividade,1
contrariedade,força,1
digitação,causa,1
minotauro,relação,1
enguia,relação,1
jorro,denominação,1
monoplano,impressão,1
valimento,operação,1
adversidade,uso,1
medusa,semblante,1
feirante,ação,1
descompostura,caminho,1
estiva,coisa,1
indução,juízo,1
folha-de-flandres,órgão,1
resina,argumento,1
sinal,sinal,1
aposentadoria,operação,1
crisma,sacramento,1
raciocínio,concreção,1
cinemática,ato,1
abreviatura,representação,1
cócegas,fricção,1
minicurso,passagem,1
cocó,maneira,1
espera,juízo,1
quesito,opinião,1
quina,assunto,1
vigência,maneira,1
exposição,denominação,1
coletivismo,sistema,1
mundão,seqüência,1
divisa,alusão,1
enlevo,distribuição,1
edredom,cobre,1
panfleto,declaração,1
destilaria,força,1
manjericão,sangue,1
grosa,parte,1
símile,conveniência,1
hospedagem,entrega,1
tarefa,título,1
torrente,continuação,1
ocorrência,acontecimento,1
quarteirão,continuação,1
audiência,era,1
frango,tecido,1
fluxo,caracteres,1
beiçola,pancada,1
decapitação,designação,1
obstrução,origem,1
nacionalismo,exaltação,1
impureza,ato,1
breca,doença,1
arrependimento,culpa,1
quadrilha,flexão,1
zoada,repartição,1
doutor,nome,1
gentileza,caráter,1
carvoeiro,tronco,1
eminência,ato,1
compensação,operação,1
travo,atividade,1
toga,vestuário,1
civilismo,operação,1
estádio,grau,1
intelecto,capacidade,1
desaperto,ato,1
cascavel,lado,1
vaqueiro,guarda,1
jatobá,relação,1
heroísmo,operação,1
registro,moça,1
excelência,divisão,1
jejuno,órgão,1
cruz,tormento,1
fiasco,atividade,1
desconcerto,ato,1
fama,nomeada,1
máquina,instrumento,1
batente,uso,1
abacateiro,parte,1
camisa,parte,1
discordância,espaço,1
retrocesso,designação,1
panteísmo,emprego,1
evacuação,raciocínio,1
vespeiro,divisão,1
onça,unidade,1
pátria,título,1
aristocracia,classe,1
bitola,cálculo,1
delinqüência,raciocínio,1
emigração,argumento,1
inventário,analogia,1
enredo,nome,1
conclusão,denominação,1
chocarrice,ato,1
cartolina,ação,1
haplologia,redução,1
maldade,ato,1
alforria,uso,1
nenê,caso,1
guisa,ação,1
raridade,disposição,1
mandado,ordem,1
bíblia,ato,1
estiva,energia,1
aborrecimento,cálculo,1
localização,argumento,1
desencontro,denominação,1
dermatologia,seguimento,1
junco2,conveniência,1
boteco,casa,1
lanterna,moça,1
quixó,armadilha,1
cupom,força,1
ternura,caráter,1
cachoeira,juízo,1
galeão,atividade,1
imposto,ato,1
impressão,aventura,1
ajuste,venda,1
gato,escola,1
fundilho,remendo,1
lilás,arbusto,1
indexação,energia,1
encomenda,causa,1
contrafaixa,extensão,1
cessionário,vogal,1
inquietude,estilo,1
desinteresse,caminho,1
sinusite,ação,1
carreirismo,emprego,1
frenesi,delírio,1
bilhar,juízo,1
escapada,atividade,1
viveiro,dimensão,1
desonra,estrada,1
cooperativa,vogal,1
penhor,ação,1
tico,objeto,1
anatomia,cálculo,1
lingote,pequena,1
osso,caso,1
pedraria,seguimento,1
circuncisão,atividade,1
modernismo,nome,1
zumbi,forma,1
requerimento,ação,1
casulo,capa,1
ação,distribuição,1
encenação,operação,1
violão,redor,1
capilaridade,ato,1
égide,ato,1
descompostura,carência,1
coreografia,vogal,1
emissão,ato,1
papila,saliência,1
engano,energia,1
trapo,direção,1
voltagem,qualidade,1
peanha,forma,1
reboco,reboque,1
assistência,conveniência,1
esperança,confiança,1
boto,abreviatura,1
desjejum,caracteres,1
xilogravura,designação,1
recomendação,ação,1
bicha,modo,1
multidão,qualidade,1
destempero,frase,1
jornal,caso,1
aventureiro,sorte,1
grinalda,adorno,1
eldorado,dimensão,1
joalheria,acontecimento,1
erudição,divisão,1
página,corpo,1
adulteração,ato,1
artéria,causa,1
árabe,idioma,1
forrobodó,baile,1
hálito,olfato,1
cóccix,assunto,1
decalque,causa,1
bode,faculdade,1
diacho,vogal,1
rapina,intervenção,1
rótula,disposição,1
catarro,conveniência,1
chupim,assunto,1
cosedura,argumento,1
decímetro,letra,1
graça,amparo,1
beca,emprego,1
obstrução,operação,1
beduíno,respeito,1
cristo,exposição,1
auto-retrato,ação,1
hematose,divisão,1
papel,composição,1
trigo,corpúsculo,1
ouvido,instrumento,1
palanque,estrutura,1
coordenação,repartição,1
flexão,causa,1
tatuagem,acontecimento,1
tabacaria,estabelecimento,1
medida,grandeza,1
criador,agente,1
compositora,nome,1
corpanzil,corpo,1
clericalismo,aplicação,1
colchão,uso,1
esfíncter,lado,1
bom-mocismo,estilo,1
risca,divisão,1
ficção,matéria,1
avenca,ato,1
comodato,energia,1
colônia,nova,1
baianada,distribuição,1
enjôo,vontade,1
ressentimento,origem,1
pátio,grandeza,1
participação,entrega,1
reparação,energia,1
g,cara,1
coragem1,força,1
desaire,divisão,1
volta,causa,1
reação,energia,1
redoma,peça,1
sinusite,ato,1
bitola,caso,1
hiato,falta,1
consentimento,raciocínio,1
errata,exame,1
abandono,juízo,1
loteamento,argumento,1
musa,caracteres,1
órbita,parte,1
desconforto,carência,1
cascalho,caso,1
cacofonia,ato,1
festa,casualidade,1
mandioca,pequena,1
comodismo,caso,1
comutação,título,1
fruto,força,1
ré,marca,1
virose,costume,1
alfaia,ação,1
campeação,distribuição,1
escrito,ocasião,1
firma,título,1
núcleo,caso,1
boliche,força,1
combustor,título,1
fábula,relato,1
clamor,designação,1
convênio,convenção,1
item,exibição,1
retenção,juízo,1
engano,causa,1
amortização,designação,1
louvor,ação,1
botija,objeto,1
cano,engano,1
momo,juízo,1
moçada,ato,1
aposentadoria,atividade,1
compaixão,nota,1
observação,conveniência,1
cardo,erro,1
confederação,operação,1
recurso,energia,1
caninha,moça,1
papo,moça,1
femicídio,conveniência,1
verba,série,1
distorção,carência,1
dobradinha,parte,1
véspera,condição,1
lástima,marca,1
aniversariante,acontecimento,1
titia,maneira,1
vidraça,lasca,1
tabu,ação,1
cavalheirismo,vigor,1
hospício,dimensão,1
acusação,origem,1
colhimento,atividade,1
abadessa,aspecto,1
decadência,título,1
pedagogia,divisão,1
autocrítica,mesma,1
giro,recurso,1
florete,instrumento,1
cocainômano,relação,1
chefe,caso,1
trunfo,exercício,1
admiração,operação,1
montepio,tecido,1
resina,ato,1
democracia,divisão,1
nocaute,maneira,1
oeste,feição,1
deformação,força,1
canhota,divisão,1
cinamomo,ação,1
cal,caso,1
manutenção,intervenção,1
vivência,experiência,1
hachuras,língua,1
brônquios,juízo,1
coação2,vigor,1
casulo,guarnição,1
efusão,denominação,1
furor,raiva,1
mutuca,divisão,1
escotilha,atividade,1
maternidade,argumento,1
ótica,vogal,1
rotação,argumento,1
rosário,seguimento,1
tribo,seguimento,1
bateria,serviço,1
defumação,nome,1
trâmite,passa,1
apelido,moça,1
bateria,caso,1
agilidade,juízo,1
ecumenismo,denominação,1
delimitação,argumento,1
hóquei,argumento,1
vestíbulo,área,1
janela,fenda,1
decoro,vogal,1
esmo,meio,1
desacordo,carência,1
imigração,atividade,1
combate,cálculo,1
zoonose,ato,1
néctar,conveniência,1
mal,defeito,1
indisciplina,ato,1
divisa,sinal,1
delegação,nome,1
falcão,ave,1
bandeirinha,autoridade,1
fogaréu,labareda,1
alfaia,juízo,1
encarnação,juízo,1
adversidade,fortuna,1
lotação,divisão,1
cortiço,ação,1
adversidade,aplicação,1
noto,ar,1
infração,juízo,1
maroma,situação,1
harmonia,felicidade,1
cururu,modo,1
traição,divisão,1
coma,lado,1
desporte,ação,1
pedra,vogal,1
movimento,nome,1
encanamento,conveniência,1
serão,emprego,1
cegueira,carência,1
mamoeiro,árvore,1
cartomante,letra,1
loteamento,cálculo,1
disenteria,dimensão,1
mentor,guia,1
aprendizado,vigor,1
guirlanda,cordão,1
lama,pátria,1
cômputo,cálculo,1
tenda,ação,1
ofício,informação,1
enterite,energia,1
melancolia,qualidade,1
cambada,vogal,1
ofensiva,divisão,1
zoeira,ruído,1
corola,insígnia,1
escudo,conveniência,1
(3),ato,1
licnomancia,maneira,1
noite,condição,1
citrato,combinação,1
opróbrio,operação,1
consecução,origem,1
lombada,excrescência,1
clareza,objeto,1
catarata,tecido,1
limitação,denominação,1
parto,origem,1
arribação,raciocínio,1
pelve,cavidade,1
decurso,era,1
latão,título,1
napoleão,moeda,1
chefete,chefe,1
panca,metal,1
almanaque,calendário,1
alimentação,operação,1
rainha,entidade,1
bago,corpúsculo,1
capítulo,corpo,1
horizonte,distância,1
moldagem,nome,1
ligadura,lado,1
carbono,depoimento,1
baú,caso,1
academia,congresso,1
duende,alma,1
chamego,ato,1
colofão,título,1
ancião,valor,1
distração,caminho,1
filhote,animal,1
pasticho,imitação,1
),concepção,1
uretra,lado,1
constrangimento,distribuição,1
camiseta,arte,1
argamassa,guincho,1
facilidade,determinação,1
moenda,atividade,1
saída,operação,1
erudição,argumento,1
expedição,atividade,1
via,dimensão,1
pele-vermelha,estilo,1
vislumbre,brilho,1
enfermaria,sala,1
concordância,ventura,1
fruto,lado,1
marafona,feição,1
hectômetro,vastidão,1
aeróbio,gás,1
ancoragem,título,1
apetite,vontade,1
estereótipo,pequena,1
caminhada,denominação,1
capitania,ação,1
extermínio,ato,1
empena,parede,1
imobilidade,vontade,1
rebuliço,alvoroço,1
refluxo,designação,1
toxicomania,mania,1
campanário,peça,1
coação1,atividade,1
sindicalismo,título,1
liteira,termo,1
lanche,moça,1
fita,faixa,1
fervor,paixão,1
jeira,operação,1
tabaque,cunho,1
tradução,causa,1
estima,esforço,1
harmonia,faculdade,1
incitação,ação,1
comadre,aventura,1
obediência,energia,1
iniciativa,título,1
invernada,modo,1
ladrilho,composição,1
decurso,raciocínio,1
intróito,espaço,1
adjetivo,estilo,1
mica,ator,1
hangar,roupa,1
cotovelo,aplicação,1
adendo,divisão,1
inconsistência,divisão,1
charge,natureza,1
murcha,conveniência,1
roca,cana,1
crisma,juízo,1
grêmio,participação,1
lema,raia,1
curtimento,operação,1
esculápio,caso,1
cancerologia,descendência,1
fósforo,pau,1
dormitório,ato,1
homóptero,repartição,1
banana,parte,1
afinidade,determinação,1
colina,força,1
microscópio,redor,1
coroação,causa,1
tolerância,vontade,1
bloqueio,cerco,1
variz,juízo,1
instância,número,1
enforcamento,atividade,1
logradouro,designação,1
dislexia,representação,1
nudismo,feitio,1
amarelinha,diversidade,1
pantomima,vogal,1
grife,aplicação,1
clima,vogal,1
pândega,gracejo,1
vereda,fruta,1
criador,assunto,1
parafina,força,1
cebolão,instrumento,1
fortaleza,fortificação,1
garantia,nome,1
apicultura,ação,1
chorão2,analogia,1
nudez,coisa,1
cifra,expressão,1
x,divisão,1
dromedário,ruminante,1
bairrismo,divisão,1
lúcifer,relação,1
chávena,membrana,1
linguajar,conveniência,1
bridge,exercício,1
bênção,argumento,1
antropologia,título,1
cantaria,corpo,1
afinidade,parentesco,1
película,cinto,1
obra-prima,construção,1
colpite,raciocínio,1
encomenda,ato,1
capela,pequena,1
banquete,ato,1
astrofísica,aplicação,1
documento,depoimento,1
mergulho,entrega,1
vazão,causa,1
esfera,assunto,1
cavantina,pequena,1
anseio,desejo,1
antecipação,nome,1
emersão,entrega,1
cabra-cega,coleção,1
lavrador,vogal,1
dedicação,vigor,1
latagão,marido,1
abade,situação,1
carpintaria,juízo,1
ensaio,dissertação,1
canudo,divisão,1
bicha,natureza,1
aviário,medida,1
engenharia,aventura,1
cumplicidade,estado,1
monstruosidade,classe,1
gênese,matéria,1
noção,conhecimento,1
liberdade,capacidade,1
enigma,causa,1
lula,relação,1
ninfa,vogal,1
arribação,repartição,1
tributo,atividade,1
camisinha,uso,1
apple,acontecimento,1
emergência,vigor,1
capinadeira,contorno,1
lotação,veículo,1
folha,peça,1
reparo,causa,1
espada,mulher,1
necrológio,atividade,1
juntada,argumento,1
variação,causa,1
candomblé,festa,1
teste,magnitude,1
maturação,ato,1
deformação,vigor,1
canalhice,repartição,1
pelve,parte,1
criatório,instrumento,1
contramestre,marido,1
ácido,feitiço,1
pelada,modo,1
variação,ato,1
corte1,operação,1
